x,baseline_ux,noisy_ux,baseline_uy,noisy_uy
0,0.7587589399324295,0.10451231774761187,-0.2587589399324295,-0.12778136895783954
1,-0.2409861325115562,0.0811800109934,-0.7590138674884438,-0.12347932071408517
2,0.7591768525592055,0.11196274903341978,-0.25917685255920553,-0.08924062111438483
3,-1.0,0.15632997762558448,-1.0,-0.1157529102195893
4,0.5,0.08222724987430871,0.0,-0.21512380593262947
5,0.0,0.13281993085332078,0.0,-0.1284840301535265
6,0.0,0.19757400011530346,0.0,-0.1659484082668576
7,0.0,0.14876198833270932,0.0,-0.1929649189555629
