x,baseline_ux,noisy_ux,baseline_uy,noisy_uy
0,-0.2480706040036318,-0.26961667868300887,-0.2519293959963682,-0.22928683008892092
1,0.75213999017038,0.7459920831271648,0.24786000982961992,0.25507174666006927
2,-0.2617341808518279,-0.23483517149436434,-0.23826581914817208,-0.26516482850563566
3,1.0,0.9896650413398347,1.0,0.9849480602077592
4,-0.5,-0.5,0.0,0.0
5,0.0,0.25,0.0,0.5
6,0.0,-0.25,0.0,0.25
7,0.0,0.0,0.0,0.0
