x,baseline_rho_x_mean,noisy_rho_x_mean,signed_error,absolute_error,baseline_rho_x_sum,noisy_rho_x_sum,baseline_rho_x_centerline,noisy_rho_x_centerline
0,0.04132080078125,0.031005859375,-0.01031494140625,0.01031494140625,0.165283203125,0.1240234375,0.0,0.030517578125
1,0.0191650390625,0.03265380859375,0.01348876953125,0.01348876953125,0.07666015625,0.130615234375,0.0,0.034912109375
2,0.0428466796875,0.0311279296875,-0.01171875,0.01171875,0.17138671875,0.12451171875,0.0,0.031982421875
3,0.02099609375,0.029052734375,0.008056640625,0.008056640625,0.083984375,0.1162109375,0.0,0.0263671875
4,0.03997802734375,0.03204345703125,-0.0079345703125,0.0079345703125,0.159912109375,0.128173828125,0.0,0.03173828125
5,0.02044677734375,0.02886962890625,0.0084228515625,0.0084228515625,0.081787109375,0.115478515625,0.0,0.027099609375
6,0.04473876953125,0.0311279296875,-0.01361083984375,0.01361083984375,0.178955078125,0.12451171875,0.0,0.030517578125
7,0.0205078125,0.03411865234375,0.01361083984375,0.01361083984375,0.08203125,0.136474609375,0.0,0.036865234375
