x,baseline_ux,noisy_ux,baseline_uy,noisy_uy
0,0.26706900414472945,0.21127475740896662,0.23293099585527055,0.2540196776966883
1,-0.2556332556332557,-0.19764009203620783,0.2556332556332557,0.19657834972839802
2,0.2575301204819277,0.19789927201389632,0.2424698795180723,0.18958703396320759
3,-1.0,-0.8641306124571845,1.0,0.8732042087391986
4,0.0,-0.0904040404040404,0.5,0.5047121702461509
5,0.0,0.07777777777777778,0.0,0.008333333333333325
6,0.0,0.276881105006105,0.0,-0.250267094017094
7,0.0,-0.0865079365079365,0.0,-0.146031746031746
