x,baseline_rho_x_mean,noisy_rho_x_mean,signed_error,absolute_error,baseline_rho_x_sum,noisy_rho_x_sum,baseline_rho_x_centerline,noisy_rho_x_centerline
0,0.0400390625,0.04095458984375,0.00091552734375,0.00091552734375,0.16015625,0.163818359375,0.0,0.001220703125
1,0.01995849609375,0.02142333984375,0.00146484375,0.00146484375,0.079833984375,0.085693359375,0.0,0.00048828125
2,0.04150390625,0.03948974609375,-0.00201416015625,0.00201416015625,0.166015625,0.157958984375,0.0,0.000732421875
3,0.0211181640625,0.0203857421875,-0.000732421875,0.000732421875,0.08447265625,0.08154296875,0.0,0.000244140625
4,0.04278564453125,0.041748046875,-0.00103759765625,0.00103759765625,0.171142578125,0.1669921875,0.0,0.00048828125
5,0.021240234375,0.02069091796875,-0.00054931640625,0.00054931640625,0.0849609375,0.082763671875,0.0,0.000732421875
6,0.0430908203125,0.0433349609375,0.000244140625,0.000244140625,0.17236328125,0.17333984375,0.0,0.00048828125
7,0.020263671875,0.02197265625,0.001708984375,0.001708984375,0.0810546875,0.087890625,0.0,0.000732421875
