2.075195312500000000e-02,1.538085937500000000e-02,1.782226562500000000e-02,1.782226562500000000e-02
1.757812500000000000e-02,1.416015625000000000e-02,1.489257812500000000e-02,1.635742187500000000e-02
1.977539062500000000e-02,1.855468750000000000e-02,2.099609375000000000e-02,1.977539062500000000e-02
1.733398437500000000e-02,1.855468750000000000e-02,1.904296875000000000e-02,1.831054687500000000e-02
1.708984375000000000e-02,1.635742187500000000e-02,2.514648437500000000e-02,1.782226562500000000e-02
2.026367187500000000e-02,1.757812500000000000e-02,1.928710937500000000e-02,1.708984375000000000e-02
1.367187500000000000e-02,1.489257812500000000e-02,1.928710937500000000e-02,1.562500000000000000e-02
1.635742187500000000e-02,1.586914062500000000e-02,1.831054687500000000e-02,1.391601562500000000e-02
