5.566406250000000000e-02,5.346679687500000000e-02,2.856445312500000000e-02,2.563476562500000000e-02
5.737304687500000000e-02,5.249023437500000000e-02,2.783203125000000000e-02,2.929687500000000000e-02
5.419921875000000000e-02,5.444335937500000000e-02,2.807617187500000000e-02,2.172851562500000000e-02
2.172851562500000000e-02,2.880859375000000000e-02,2.587890625000000000e-02,2.270507812500000000e-02
2.929687500000000000e-02,3.540039062500000000e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.441406250000000000e-04,0.000000000000000000e+00,0.000000000000000000e+00,2.441406250000000000e-04
0.000000000000000000e+00,2.441406250000000000e-04,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
