x,baseline_ux,noisy_ux,baseline_uy,noisy_uy
0,0.7605182926829268,0.10014926480886412,-0.2605182926829268,-0.19499437066889175
1,-0.2383314165229059,0.10803520502974054,-0.7616685834770941,-0.21685459674830138
2,0.7454414171560604,0.04323974916070411,-0.24544141715606044,-0.1573386925274228
3,-1.0,0.07260097140027821,-1.0,-0.044016575106688986
4,0.5,-0.01572617946345976,0.0,-0.17112166279603835
5,0.0,0.1238120024494795,0.0,-0.12345937946519697
6,0.0,0.058272781521431886,0.0,-0.07072222474254865
7,0.0,0.11506641584766585,0.0,-0.04069090397215397
