x,baseline_rho_x_mean,noisy_rho_x_mean,signed_error,absolute_error,baseline_rho_x_sum,noisy_rho_x_sum,baseline_rho_x_centerline,noisy_rho_x_centerline
0,0.0404052734375,0.0303955078125,-0.010009765625,0.010009765625,0.16162109375,0.12158203125,0.084228515625,0.029541015625
1,0.020751953125,0.0318603515625,0.0111083984375,0.0111083984375,0.0830078125,0.12744140625,0.0830078125,0.0302734375
2,0.04150390625,0.0340576171875,-0.0074462890625,0.0074462890625,0.166015625,0.13623046875,0.085693359375,0.03076171875
3,0.0198974609375,0.03143310546875,0.01153564453125,0.01153564453125,0.07958984375,0.125732421875,0.07958984375,0.033203125
4,0.04248046875,0.030517578125,-0.011962890625,0.011962890625,0.169921875,0.1220703125,0.08544921875,0.024658203125
5,0.022216796875,0.0306396484375,0.0084228515625,0.0084228515625,0.0888671875,0.12255859375,0.0888671875,0.02978515625
6,0.04302978515625,0.03155517578125,-0.011474609375,0.011474609375,0.172119140625,0.126220703125,0.09033203125,0.029541015625
7,0.01971435546875,0.029541015625,0.00982666015625,0.00982666015625,0.078857421875,0.1181640625,0.078857421875,0.031005859375
