x,baseline_ux,noisy_ux,baseline_uy,noisy_uy
0,0.7519293959963682,0.13445351987200466,-0.2519293959963682,-0.13316809691768783
1,-0.24786000982961992,0.16694126054144975,-0.75213999017038,-0.18166434148614552
2,0.7382658191481721,0.07278622202056867,-0.23826581914817208,-0.11203871748336358
3,-1.0,0.13953492508114357,-1.0,-0.1857776443910898
4,0.5,0.2043442284502521,0.0,-0.19220045820143822
5,0.0,0.23654900064474532,0.0,-0.18388808295723189
6,0.0,0.1948833195249931,0.0,-0.27122124147600535
7,0.0,0.15220157104296822,0.0,-0.16645788354547392
