x,baseline_ux,noisy_ux,baseline_uy,noisy_uy
0,-0.23015067147068458,-0.060917334970517885,-0.2698493285293154,0.013255439161966157
1,0.7596953578336557,-0.00938820946145474,0.24030464216634428,0.020701736746829257
2,-0.24950926825319736,0.0365194856218928,-0.25049073174680264,0.01867435060519516
3,1.0,-0.055442920681986654,1.0,-0.013740425006177419
4,-0.5,-0.05428104523267424,0.0,0.009383839546780001
5,0.0,0.015661485604866725,0.0,0.015066247509628627
6,0.0,-0.10574817315388492,0.0,0.082613256121602
7,0.0,-0.01743569601385784,0.0,0.010451991056861442
